"mergeid","hhid3","yrbirth","gender","country","evac","pow","camp","group","state.15","state.16","state.17","state.18","state.19","state.20","state.21","state.22","state.23","state.24","state.25","state.26","state.27","state.28","state.29","state.30","state.31","state.32","state.33","state.34","state.35","state.36","state.37","state.38","state.39","state.40","state.41","state.42","state.43","state.44","state.45","state.46","state.47","state.48","state.49","state.50","state.51","state.52","state.53","state.54","state.55","state.56","state.57","state.58","state.59","state.60","WW_age","marage","propensity"
"Bn-647209-01","Bn-647209-A",1927,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,17,44,"1.117"
"Bn-652375-01","Bn-652375-A",1924,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,20,23,"1.212"
"Bn-657382-01","Bn-657382-A",1919,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,25,NA,"1.174"
"Bn-665387-01","Bn-665387-A",1914,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,23,"1.107"
"Bn-674885-02","Bn-674885-A",1921,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,23,30,"1.123"
"Bn-678827-01","Bn-678827-A",1939,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,5,24,"1.218"
"Bn-686007-01","Bn-686007-A",1936,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,8,26,"1.180"
"Bn-689042-01","Bn-689042-A",1933,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,11,33,"1.73"
"Bn-689383-01","Bn-689383-A",1926,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,20,"1.206"
"Bn-689881-02","Bn-689881-A",1922,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,22,25,"1.68"
"Bn-696610-02","Bn-696610-A",1936,"Female","Belgium",0,0,0,FALSE,10,10,10,10,20,20,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,8,21,"1.213"
"Bn-699060-02","Bn-699060-A",1923,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,21,22,"1.230"
"Bn-699139-01","Bn-699139-A",1927,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,17,25,"1.82"
"Bn-701063-02","Bn-701063-A",1935,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,11,11,11,11,11,11,11,11,11,11,11,11,9,25,"1.125"
"Bn-701326-01","Bn-701326-A",1935,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,9,21,"1.196"
"Bn-705417-03","Bn-705417-A",1921,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,23,27,"1.124"
"Bn-706396-01","Bn-706396-A",1936,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,NA,"1.208"
"Bn-710503-01","Bn-710503-A",1926,"Female","Belgium",0,0,0,FALSE,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,19,"1.175"
"Bn-711889-01","Bn-711889-A",1939,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,5,23,"1.164"
"Bn-714062-02","Bn-714062-A",1939,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,5,24,"1.160"
"Bn-737315-02","Bn-737315-A",1924,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,20,29,"1.130"
"Bn-741756-01","Bn-741756-A",1924,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,20,28,"1.80"
"Bn-757749-01","Bn-757749-A",1934,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,21,"1.186"
"Bn-757860-02","Bn-757860-A",1922,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,22,29,"1.87"
"Bn-762230-02","Bn-762230-A",1922,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,22,38,"1.71"
"Bn-766999-01","Bn-766999-A",1928,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,16,23,"1.228"
"Bn-773992-01","Bn-773992-A",1935,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,9,26,"1.79"
"Bn-774196-02","Bn-774196-A",1928,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,16,22,"1.205"
"Bn-778709-01","Bn-778709-A",1937,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,7,22,"1.234"
"Bn-784330-01","Bn-784330-A",1932,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,12,23,"1.222"
"Bn-791148-01","Bn-791148-A",1928,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,16,27,"1.207"
"Bn-793562-01","Bn-793562-A",1934,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,NA,"1.171"
"Bn-795488-01","Bn-795488-A",1936,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,8,27,"1.179"
"Bn-812500-01","Bn-812500-A",1934,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,20,"1.170"
"Bn-813280-02","Bn-813280-A",1940,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,4,24,"1.112"
"Bn-817785-02","Bn-817785-A",1936,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,8,21,"1.191"
"Bn-835395-01","Bn-835395-A",1932,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,12,33,"1.229"
"Bn-837828-01","Bn-837828-A",1928,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,16,20,"1.76"
"Bn-841158-01","Bn-841158-A",1934,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,25,"1.198"
"Bn-841158-02","Bn-841158-A",1937,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,7,22,"1.162"
"Bn-844093-01","Bn-844093-A",1926,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,23,"1.165"
"Bn-844654-02","Bn-844654-A",1937,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,21,21,21,21,21,21,21,21,21,21,21,21,7,24,"1.152"
"Bn-851078-02","Bn-851078-A",1932,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,12,22,"1.195"
"Bn-851303-01","Bn-851303-A",1929,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,15,25,"1.194"
"Bn-857993-02","Bn-857993-A",1920,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,30,30,30,30,30,30,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,24,22,"1.221"
"Bn-865103-01","Bn-865103-A",1932,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,12,23,"1.157"
"Bn-865103-02","Bn-865103-A",1936,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,8,22,"1.155"
"Bn-865931-01","Bn-865931-A",1928,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,16,28,"1.104"
"Bn-871729-01","Bn-871729-A",1931,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,13,22,"1.197"
"Bn-872504-01","Bn-872504-A",1939,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,5,26,"1.140"
"Bn-873666-02","Bn-873666-A",1935,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,9,32,"1.161"
"Bn-873913-01","Bn-873913-A",1940,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,4,28,"1.103"
"Bn-875434-01","Bn-875434-A",1937,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,7,23,"1.126"
"Bn-875434-02","Bn-875434-A",1935,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,9,25,"1.70"
"Bn-875458-01","Bn-875458-A",1926,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,24,"1.148"
"Bn-877414-01","Bn-877414-A",1942,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2,24,"1.188"
"Bn-878448-02","Bn-878448-A",1934,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,25,"1.144"
"Bn-879260-01","Bn-879260-A",1929,"Female","Belgium",0,0,0,FALSE,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,15,19,"1.184"
"Bn-881810-01","Bn-881810-A",1930,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,14,25,"1.233"
"Bn-881940-02","Bn-881940-A",1942,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,30,30,30,30,30,30,10,10,20,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2,21,"1.111"
"Bn-886453-02","Bn-886453-A",1939,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,5,22,"1.97"
"Bn-887094-02","Bn-887094-A",1934,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,26,"1.142"
"Bn-889213-02","Bn-889213-A",1938,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,6,20,"1.178"
"Bn-891305-01","Bn-891305-A",1933,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,20,20,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,23,"1.192"
"Bn-891305-02","Bn-891305-A",1932,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,12,24,"1.159"
"Bn-892289-01","Bn-892289-A",1936,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,8,29,"1.119"
"Bn-892289-02","Bn-892289-A",1937,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,7,28,"1.88"
"Bn-892852-01","Bn-892852-A",1920,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,24,26,"1.181"
"Bn-897322-01","Bn-897322-A",1934,"Male","Belgium",0,0,0,FALSE,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,11,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,11,10,19,"1.172"
"Bn-899096-01","Bn-899096-A",1939,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,5,21,"1.92"
"Bn-899096-02","Bn-899096-A",1937,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,7,23,"1.132"
"Bn-900403-01","Bn-900403-A",1936,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,8,24,"1.75"
"Bn-900403-02","Bn-900403-A",1935,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,9,25,"1.85"
"Bn-908191-01","Bn-908191-A",1933,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,23,"1.146"
"Bn-908191-02","Bn-908191-A",1934,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,22,"1.133"
"Bn-911225-01","Bn-911225-A",1934,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,21,21,21,21,11,11,11,11,10,36,"1.143"
"Bn-912441-01","Bn-912441-A",1932,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,12,24,"1.114"
"Bn-912441-02","Bn-912441-A",1931,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,13,25,"1.176"
"Bn-915307-01","Bn-915307-A",1937,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,7,NA,"1.131"
"Bn-915307-02","Bn-915307-A",1938,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,30,30,30,10,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,6,24,"1.177"
"Bn-916352-01","Bn-916352-A",1931,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,13,20,"1.169"
"Bn-916352-02","Bn-916352-A",1934,"Female","Belgium",0,0,0,FALSE,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,17,"1.105"
"Bn-920349-02","Bn-920349-A",1929,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,15,20,"1.102"
"Bn-920592-01","Bn-920592-A",1926,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,27,"1.145"
"Bn-923179-01","Bn-923179-A",1930,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,14,28,"1.210"
"Bn-923179-02","Bn-923179-A",1936,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,8,22,"1.110"
"Bn-924796-01","Bn-924796-A",1931,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,13,25,"1.173"
"Bn-926040-01","Bn-926040-A",1925,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,19,22,"1.203"
"Bn-928729-01","Bn-928729-A",1928,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,30,30,30,30,31,31,31,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,16,21,"1.67"
"Bn-928729-02","Bn-928729-A",1925,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,19,NA,"1.216"
"Bn-928741-01","Bn-928741-A",1940,"Female","Belgium",0,0,0,FALSE,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,4,18,"1.189"
"Bn-929991-01","Bn-929991-A",1938,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,6,NA,"1.182"
"Bn-929991-02","Bn-929991-A",1943,"Female","Belgium",0,0,0,FALSE,10,10,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,19,"1.220"
"Bn-930344-01","Bn-930344-A",1921,"Male","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,23,26,"1.77"
"Bn-931479-01","Bn-931479-A",1924,"Female","Belgium",0,0,0,FALSE,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,20,22,"1.134"
